Datetime,Household,Sensor_Code,Value_Code,Rolling_Count,Hour,DayOfWeek,Hour_Sin,Hour_Cos,Activity_Code,Activity,Prev_Sensor_1,Prev_Value_1,Time_Diff_1,Prev_Sensor_2,Prev_Value_2,Time_Diff_2,Prev_Sensor_3,Prev_Value_3,Time_Diff_3,Prev_Sensor_4,Prev_Value_4,Time_Diff_4
2013-03-03 03:55:23.019506,hh124,1,102,30.0,3,6,0.7071067811865475,0.7071067811865476,23,Sleep,1,103,1.119244,1,102,4.679565,1,103,5.802967,1,102,32.61967
2013-03-03 03:55:55.297662,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,1,102,32.278156,1,103,33.3974,1,102,36.957721,1,103,38.081123
2013-03-03 03:55:56.436498,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.138836,1,102,33.416992,1,103,34.536236,1,102,38.096557
2013-03-03 03:55:59.954842,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,3.518344,0,103,4.65718,1,102,36.935336,1,103,38.05458
2013-03-03 03:56:02.038703,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,2.083861,0,102,5.602205,0,103,6.741041,1,102,39.019197
2013-03-03 03:56:02.612572,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,0.573869,0,103,2.65773,0,102,6.176074,0,103,7.31491
2013-03-03 03:56:06.919723,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,4.307151,0,102,4.88102,0,103,6.964881,0,102,10.483225
2013-03-03 03:56:07.488461,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,0.568738,0,103,4.875889,0,102,5.449758,0,103,7.533619
2013-03-03 03:56:11.437354,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,3.948893,0,102,4.517631,0,103,8.824782,0,102,9.398651
2013-03-03 03:56:16.103427,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,4.666073,0,103,8.614966,0,102,9.183704,0,103,13.490855
2013-03-03 03:56:17.223900,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.120473,0,102,5.786546,0,103,9.735439,0,102,10.304177
2013-03-03 03:56:27.913437,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,10.689537,0,103,11.81001,0,102,16.476083,0,103,20.424976
2013-03-03 03:56:29.782110,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.868673,0,102,12.55821,0,103,13.678683,0,102,18.344756
2013-03-03 03:57:22.893962,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,53.111852,0,103,54.980525,0,102,65.670062,0,103,66.790535
2013-03-03 03:57:23.977299,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.083337,0,102,54.195189,0,103,56.063862,0,102,66.753399
2013-03-03 03:57:25.849513,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,1.872214,0,103,2.955551,0,102,56.067403,0,103,57.936076
2013-03-03 03:57:26.975721,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.126208,0,102,2.998422,0,103,4.081759,0,102,57.193611
2013-03-03 03:57:28.648964,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,1.673243,0,103,2.799451,0,102,4.671665,0,103,5.755002
2013-03-03 03:57:29.784146,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.135182,0,102,2.808425,0,103,3.934633,0,102,5.806847
2013-03-03 03:57:32.591773,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,2.807627,0,103,3.942809,0,102,5.616052,0,103,6.74226
2013-03-03 03:57:33.713329,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.121556,0,102,3.929183,0,103,5.064365,0,102,6.737608
2013-03-03 03:57:34.288722,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,0.575393,0,103,1.696949,0,102,4.504576,0,103,5.639758
2013-03-03 03:57:35.409739,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.121017,0,102,1.69641,0,103,2.817966,0,102,5.625593
2013-03-03 03:57:42.343626,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,6.933887,0,103,8.054904,0,102,8.630297,0,103,9.751853
2013-03-03 03:57:43.466963,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.123337,0,102,8.057224,0,103,9.178241,0,102,9.753634
2013-03-03 03:57:44.962252,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,1.495289,0,103,2.618626,0,102,9.552513,0,103,10.67353
2013-03-03 03:57:46.106278,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.144026,0,102,2.639315,0,103,3.762652,0,102,10.696539
2013-03-03 03:57:48.161587,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,2.055309,0,103,3.199335,0,102,4.694624,0,103,5.817961
2013-03-03 03:57:49.281402,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.119815,0,102,3.175124,0,103,4.31915,0,102,5.814439
2013-03-03 03:57:49.861050,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,0.579648,0,103,1.699463,0,102,3.754772,0,103,4.898798
2013-03-03 03:57:50.974783,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.113733,0,102,1.693381,0,103,2.813196,0,102,4.868505
2013-03-03 03:57:54.712524,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,3.737741,0,103,4.851474,0,102,5.431122,0,103,6.550937
2013-03-03 03:57:56.394340,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.681816,0,102,5.419557,0,103,6.53329,0,102,7.112938
2013-03-03 03:57:59.402383,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,3.008043,0,103,4.689859,0,102,8.4276,0,103,9.541333
2013-03-03 03:58:00.513790,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.111407,0,102,4.11945,0,103,5.801266,0,102,9.539007
2013-03-03 03:58:01.672647,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,1.158857,0,103,2.270264,0,102,5.278307,0,103,6.960123
2013-03-03 03:58:08.021605,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,6.348958,0,102,7.507815,0,103,8.619222,0,102,11.627265
2013-03-03 03:58:08.961149,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,0.939544,0,103,7.288502,0,102,8.447359,0,103,9.558766
2013-03-03 03:58:10.656238,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.695089,0,102,2.634633,0,103,8.983591,0,102,10.142448
2013-03-03 03:58:11.401012,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,0.744774,0,103,2.439863,0,102,3.379407,0,103,9.728365
2013-03-03 03:58:27.180233,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,15.779221,0,102,16.523995,0,103,18.219084,0,102,19.158628
2013-03-03 03:58:33.530098,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,6.349865,0,103,22.129086,0,102,22.87386,0,103,24.568949
2013-03-03 03:58:34.680052,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.149954,0,102,7.499819,0,103,23.27904,0,102,24.023814
2013-03-03 03:58:35.221878,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,0.541826,0,103,1.69178,0,102,8.041645,0,103,23.820866
2013-03-03 03:58:39.166470,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,3.944592,0,102,4.486418,0,103,5.636372,0,102,11.986237
2013-03-03 03:58:39.730683,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,0.564213,0,103,4.508805,0,102,5.050631,0,103,6.200585
2013-03-03 03:58:45.746218,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,6.015535,0,102,6.579748,0,103,10.52434,0,102,11.066166
2013-03-03 03:58:48.549426,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,2.803208,0,103,8.818743,0,102,9.382956,0,103,13.327548
2013-03-03 03:58:50.218516,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.66909,0,102,4.472298,0,103,10.487833,0,102,11.052046
2013-03-03 03:58:53.581163,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,3.362647,0,103,5.031737,0,102,7.834945,0,103,13.85048
2013-03-03 03:58:55.454455,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.873292,0,102,5.235939,0,103,6.905029,0,102,9.708237
2013-03-03 03:58:58.647224,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,3.192769,0,103,5.066061,0,102,8.428708,0,103,10.097798
2013-03-03 03:59:11.051924,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,12.4047,0,102,15.597469,0,103,17.470761,0,102,20.833408
2013-03-03 03:59:12.149213,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,1.097289,0,103,13.501989,0,102,16.694758,0,103,18.56805
2013-03-03 03:59:13.255670,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.106457,0,102,2.203746,0,103,14.608446,0,102,17.801215
2013-03-03 03:59:15.678075,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,2.422405,0,103,3.528862,0,102,4.626151,0,103,17.030851
2013-03-03 03:59:17.952834,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,2.274759,0,102,4.697164,0,103,5.803621,0,102,6.90091
2013-03-03 03:59:26.403264,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,8.45043,0,103,10.725189,0,102,13.147594,0,103,14.254051
2013-03-03 03:59:28.642660,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,2.239396,0,102,10.689826,0,103,12.964585,0,102,15.38699
2013-03-03 03:59:29.425275,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,0.782615,0,103,3.022011,0,102,11.472441,0,103,13.7472
2013-03-03 03:59:30.533229,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.107954,0,102,1.890569,0,103,4.129965,0,102,12.580395
2013-03-03 03:59:31.271887,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,0.738658,0,103,1.846612,0,102,2.629227,0,103,4.868623
2013-03-03 03:59:32.393124,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.121237,0,102,1.859895,0,103,2.967849,0,102,3.750464
2013-03-03 03:59:41.034737,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,8.641613,0,103,9.76285,0,102,10.501508,0,103,11.609462
2013-03-03 03:59:43.840304,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,2.805567,0,102,11.44718,0,103,12.568417,0,102,13.307075
2013-03-03 03:59:47.203501,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,3.363197,0,103,6.168764,0,102,14.810377,0,103,15.931614
2013-03-03 03:59:50.392624,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,3.189123,0,102,6.55232,0,103,9.357887,0,102,17.9995
2013-03-03 03:59:50.958910,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,0.566286,0,103,3.755409,0,102,7.118606,0,103,9.924173
2013-03-03 03:59:54.144504,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,3.185594,0,102,3.75188,0,103,6.941003,0,102,10.3042
2013-03-03 03:59:56.012957,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,1.868453,0,103,5.054047,0,102,5.620333,0,103,8.809456
2013-03-03 03:59:57.143406,hh124,0,102,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,103,1.130449,0,102,2.998902,0,103,6.184496,0,102,6.750782
2013-03-03 03:59:57.709033,hh124,0,103,30.0,3,6,0.7071067811865475,0.7071067811865476,1,Bed_Toilet_Transition,0,102,0.565627,0,103,1.696076,0,102,3.564529,0,103,6.750123
2013-03-03 04:00:02.964245,hh124,0,102,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,103,5.255212,0,102,5.820839,0,103,6.951288,0,102,8.819741
2013-03-03 04:00:04.262552,hh124,0,103,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,102,1.298307,0,103,6.553519,0,102,7.119146,0,103,8.249595
2013-03-03 04:00:10.095555,hh124,0,102,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,103,5.833003,0,102,7.13131,0,103,12.386522,0,102,12.952149
2013-03-03 04:00:10.675475,hh124,0,103,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,102,0.57992,0,103,6.412923,0,102,7.71123,0,103,12.966442
2013-03-03 04:00:15.182066,hh124,0,102,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,103,4.506591,0,102,5.086511,0,103,10.919514,0,102,12.217821
2013-03-03 04:00:17.596090,hh124,0,103,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,102,2.414024,0,103,6.920615,0,102,7.500535,0,103,13.333538
2013-03-03 04:00:19.261873,hh124,0,102,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,103,1.665783,0,102,4.079807,0,103,8.586398,0,102,9.166318
2013-03-03 04:00:29.952969,hh124,0,103,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,102,10.691096,0,103,12.356879,0,102,14.770903,0,103,19.277494
2013-03-03 04:00:35.192007,hh124,0,102,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,103,5.239038,0,102,15.930134,0,103,17.595917,0,102,20.009941
2013-03-03 04:00:36.510949,hh124,0,103,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,102,1.318942,0,103,6.55798,0,102,17.249076,0,103,18.914859
2013-03-03 04:00:37.633169,hh124,0,102,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,103,1.12222,0,102,2.441162,0,103,7.6802,0,102,18.371296
2013-03-03 04:00:39.539937,hh124,0,103,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,102,1.906768,0,103,3.028988,0,102,4.34793,0,103,9.586968
2013-03-03 04:00:40.632490,hh124,0,102,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,103,1.092553,0,102,2.999321,0,103,4.121541,0,102,5.440483
2013-03-03 04:00:43.289676,hh124,0,103,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,102,2.657186,0,103,3.749739,0,102,5.656507,0,103,6.778727
2013-03-03 04:00:44.380951,hh124,0,102,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,103,1.091275,0,102,3.748461,0,103,4.841014,0,102,6.747782
2013-03-03 04:00:44.937573,hh124,0,103,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,102,0.556622,0,103,1.647897,0,102,4.305083,0,103,5.397636
2013-03-03 04:00:50.570455,hh124,0,102,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,103,5.632882,0,102,6.189504,0,103,7.280779,0,102,9.937965
2013-03-03 04:00:51.699180,hh124,0,103,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,102,1.128725,0,103,6.761607,0,102,7.318229,0,103,8.409504
2013-03-03 04:00:53.579321,hh124,0,102,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,103,1.880141,0,102,3.008866,0,103,8.641748,0,102,9.19837
2013-03-03 04:00:54.139439,hh124,0,103,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,102,0.560118,0,103,2.440259,0,102,3.568984,0,103,9.201866
2013-03-03 04:00:56.795905,hh124,0,102,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,103,2.656466,0,102,3.216584,0,103,5.096725,0,102,6.22545
2013-03-03 04:00:57.697295,hh124,0,103,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,102,0.90139,0,103,3.557856,0,102,4.117974,0,103,5.998115
2013-03-03 04:01:04.827683,hh124,0,102,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,103,7.130388,0,102,8.031778,0,103,10.688244,0,102,11.248362
2013-03-03 04:01:07.827458,hh124,0,103,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,102,2.999775,0,103,10.130163,0,102,11.031553,0,103,13.688019
2013-03-03 04:01:13.075842,hh124,0,102,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,103,5.248384,0,102,8.248159,0,103,15.378547,0,102,16.279937
2013-03-03 04:01:13.665563,hh124,0,103,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,102,0.589721,0,103,5.838105,0,102,8.83788,0,103,15.968268
2013-03-03 04:01:14.778674,hh124,0,102,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,103,1.113111,0,102,1.702832,0,103,6.951216,0,102,9.950991
2013-03-03 04:01:15.874865,hh124,0,103,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,102,1.096191,0,103,2.209302,0,102,2.799023,0,103,8.047407
2013-03-03 04:01:18.311215,hh124,0,102,30.0,4,6,0.8660254037844386,0.5000000000000001,1,Bed_Toilet_Transition,0,103,2.43635,0,102,3.532541,0,103,4.645652,0,102,5.235373
2013-03-03 04:02:13.786880,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,0,102,55.475665,0,103,57.912015,0,102,59.008206,0,103,60.121317
2013-03-03 04:02:14.927413,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,1.140533,0,102,56.616198,0,103,59.052548,0,102,60.148739
2013-03-03 04:02:32.167310,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,102,17.239897,1,103,18.38043,0,102,73.856095,0,103,76.292445
2013-03-03 04:02:34.039043,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,1.871733,1,102,19.11163,1,103,20.252163,0,102,75.727828
2013-03-03 04:02:37.023764,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,102,2.984721,1,103,4.856454,1,102,22.096351,1,103,23.236884
2013-03-03 04:02:39.592245,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,2.568481,1,102,5.553202,1,103,7.424935,1,102,24.664832
2013-03-03 04:02:43.608400,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,4.016155,1,103,6.584636,1,102,9.569357,1,103,11.44109
2013-03-03 04:02:43.681497,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,102,0.073097,1,103,4.089252,1,103,6.657733,1,102,9.642454
2013-03-03 04:02:44.730248,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,102,1.048751,1,102,1.121848,1,103,5.138003,1,103,7.706484
2013-03-03 04:02:45.178567,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,0.448319,1,102,1.49707,1,102,1.570167,1,103,5.586322
2013-03-03 04:02:49.100547,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,3.92198,1,103,4.370299,1,102,5.41905,1,102,5.492147
2013-03-03 04:02:49.230932,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,102,0.130385,1,103,4.052365,1,103,4.500684,1,102,5.549435
2013-03-03 04:02:49.664725,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,102,0.433793,1,102,0.564178,1,103,4.486158,1,103,4.934477
2013-03-03 04:02:50.712362,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,1.047637,1,102,1.48143,1,102,1.611815,1,103,5.533795
2013-03-03 04:02:50.820276,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,0.107914,1,103,1.155551,1,102,1.589344,1,102,1.719729
2013-03-03 04:02:51.845097,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,102,1.024821,1,103,1.132735,1,103,2.180372,1,102,2.614165
2013-03-03 04:02:52.973226,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,102,1.128129,1,102,2.15295,1,103,2.260864,1,103,3.308501
2013-03-03 04:02:54.092284,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,1.119058,1,102,2.247187,1,102,3.272008,1,103,3.379922
2013-03-03 04:02:57.668388,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,102,3.576104,1,103,4.695162,1,102,5.823291,1,102,6.848112
2013-03-03 04:02:58.793749,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,1.125361,1,102,4.701465,1,103,5.820523,1,102,6.948652
2013-03-03 04:03:03.290127,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,102,4.496378,1,103,5.621739,1,102,9.197843,1,103,10.316901
2013-03-03 04:03:04.419617,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,1.12949,1,102,5.625868,1,103,6.751229,1,102,10.327333
2013-03-03 04:03:23.539725,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,102,19.120108,1,103,20.249598,1,102,24.745976,1,103,25.871337
2013-03-03 04:03:24.649792,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,1.110067,1,102,20.230175,1,103,21.359665,1,102,25.856043
2013-03-03 04:03:34.788124,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,102,10.138332,1,103,11.248399,1,102,30.368507,1,103,31.497997
2013-03-03 04:03:34.874435,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,0.086311,1,102,10.224643,1,103,11.33471,1,102,30.454818
2013-03-03 04:03:37.103255,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,2.22882,1,103,2.315131,1,102,12.453463,1,103,13.56353
2013-03-03 04:03:38.525225,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,102,1.42197,1,103,3.65079,1,103,3.737101,1,102,13.875433
2013-03-03 04:03:39.843022,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,102,1.317797,1,102,2.739767,1,103,4.968587,1,103,5.054898
2013-03-03 04:03:41.980028,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,2.137006,1,102,3.454803,1,102,4.876773,1,103,7.105593
2013-03-03 04:05:26.145395,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,102,104.165367,1,103,106.302373,1,102,107.62017,1,102,109.04214
2013-03-03 04:05:27.276621,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,1.131226,1,102,105.296593,1,103,107.433599,1,102,108.751396
2013-03-03 04:05:36.076516,hh124,1,103,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,102,8.799895,1,103,9.931121,1,102,114.096488,1,103,116.233494
2013-03-03 04:05:37.211985,hh124,1,102,30.0,4,6,0.8660254037844386,0.5000000000000001,23,Sleep,1,103,1.135469,1,102,9.935364,1,103,11.06659,1,102,115.231957
2013-03-03 05:33:40.059140,hh124,1,103,30.0,5,6,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,5282.847155,1,103,5283.982624,1,102,5292.782519,1,103,5293.913745
2013-03-03 05:33:41.208985,hh124,1,102,30.0,5,6,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,1.149845,1,102,5283.997,1,103,5285.132469,1,102,5293.932364
2013-03-03 05:33:59.747257,hh124,1,103,30.0,5,6,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,18.538272,1,103,19.688117,1,102,5302.535272,1,103,5303.670741
2013-03-03 05:34:01.439774,hh124,1,102,30.0,5,6,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,1.692517,1,102,20.230789,1,103,21.380634,1,102,5304.227789
